# ln a,ln lambda, ln Gamma, ln P_GP, s, gamma_0, P_b, T0_b, K_b, h_b, k_b, P_c, T0_c, K_c, h_c, k_c, P_d, T0_d, K_d, h_d, k_d
2.449482,9.340881,0.429098,3.256871,0.003512,-0.147261,2.253375,1366.170855,0.730366,0.039600,-0.380019,3.690408,1367.275123,2.260689,0.191253,-0.147536,7.450407,1362.737362,1.877442,-0.280244,0.378812
2.095654,6.706536,0.458054,3.351413,0.009511,0.126699,2.252982,1366.170517,0.444571,0.274989,0.310949,3.690092,1367.277232,2.022439,0.112609,0.035844,7.451430,1362.738445,1.818780,-0.156470,0.251067
1.436942,5.296199,1.100981,3.379162,0.396912,-0.035725,2.253615,1366.170838,0.017282,0.397543,0.054704,3.690344,1367.277336,2.092727,0.072351,0.029479,7.452014,1362.736971,1.665691,-0.037428,-0.063625
1.621467,8.332302,1.982837,3.936585,0.322575,-0.157134,2.252680,1366.170646,0.000671,0.090019,-0.313784,3.689922,1367.275676,2.251150,0.066169,-0.079587,7.450753,1362.736489,1.942136,-0.080092,0.029345
1.508763,6.599347,1.985587,3.676135,0.001066,0.122012,2.253389,1366.170743,1.099175,0.054963,-0.227757,3.690222,1367.274458,2.072893,0.134728,-0.161261,7.451528,1362.736486,1.695554,-0.205856,-0.236421
2.215394,5.331182,1.321670,3.662735,0.069365,0.011754,2.253262,1366.170929,0.678372,0.028736,-0.159792,3.689979,1367.274643,2.445562,-0.065056,0.254139,7.452989,1362.738859,1.794164,-0.241478,-0.228480
2.203998,1.488410,-2.196884,3.800396,0.579251,0.156984,2.252853,1366.170577,0.456104,0.362585,0.771264,3.690140,1367.274749,1.838618,-0.027410,0.516588,7.451510,1362.739148,1.711797,0.316539,-0.632303
2.270344,6.633830,1.302647,3.660224,0.094675,0.186352,2.253364,1366.170598,0.403860,-0.019977,0.050089,3.690516,1367.276552,2.241793,-0.363212,-0.239359,7.451137,1362.735634,1.254799,-0.092905,0.000674
2.270078,6.210257,1.903480,3.660185,0.120623,0.137531,2.253441,1366.170889,0.006865,-0.042779,-0.196696,3.690439,1367.276345,2.692169,0.007361,0.027494,7.451209,1362.737723,1.555573,-0.199411,-0.040626
1.824637,2.766905,-0.575325,2.841852,0.197825,0.257037,2.253617,1366.170803,0.000947,-0.169902,-0.114923,3.690793,1367.274741,2.518019,-0.161772,-0.001564,7.451760,1362.738386,1.570125,-0.019438,0.013234
1.883095,4.217541,1.428595,3.920505,0.029848,-0.369024,2.253285,1366.170789,0.838258,-0.259371,-0.559801,3.690338,1367.274548,2.244721,-0.102450,-0.112597,7.451301,1362.735811,1.426060,-0.003703,0.121019
1.365436,4.329349,1.430919,3.451077,0.057514,0.246495,2.252951,1366.170685,0.313401,-0.360346,0.397466,3.690232,1367.275243,2.232320,-0.220793,-0.074731,7.451097,1362.737349,2.111004,-0.124825,0.097687
1.824216,6.235595,1.617494,3.634195,0.065147,-0.087706,2.253358,1366.170847,0.654223,0.457558,0.023864,3.690425,1367.274517,2.333443,-0.178612,-0.202728,7.451881,1362.736806,1.257101,-0.277041,0.453187
2.047283,8.568618,1.731129,3.941837,0.110351,-0.330950,2.253486,1366.170543,0.138178,-0.074332,-0.070774,3.690158,1367.275146,1.722426,0.088336,0.093028,7.451674,1362.737792,1.641559,0.180811,-0.138382
1.693150,5.414283,1.774396,3.396153,0.017164,0.019519,2.253303,1366.170712,0.474422,-0.146578,-0.312152,3.690840,1367.274898,2.207727,-0.052826,0.088564,7.451074,1362.737640,0.873572,0.218869,-0.180723
1.806975,2.919887,0.346493,3.438454,0.002151,-0.086610,2.253128,1366.170759,1.063352,0.036881,0.269358,3.690251,1367.274465,1.875071,0.006634,0.386382,7.450919,1362.737240,2.103306,0.101306,0.255069
1.681157,3.003219,1.289225,3.274528,0.033310,0.138934,2.253078,1366.170683,0.960257,-0.171702,0.013405,3.690586,1367.276036,2.400048,0.016459,0.234591,7.452494,1362.737889,1.265817,-0.138465,-0.689373
2.595108,2.854939,-0.217191,3.963967,0.000826,0.175146,2.253198,1366.170862,0.059021,-0.007670,0.096204,3.690307,1367.274605,2.509123,-0.159295,0.020161,7.452022,1362.736085,1.344159,0.139981,0.066735
1.775300,3.335765,1.488434,3.851849,0.056359,0.121468,2.252915,1366.170963,0.036349,0.252077,-0.037408,3.689919,1367.275176,2.147537,-0.180408,0.199959,7.450565,1362.737920,1.565913,-0.154939,0.205379
1.866920,4.874740,1.979236,3.800742,0.076521,0.325090,2.253125,1366.170658,0.030212,-0.103265,-0.667443,3.690498,1367.274899,2.389192,-0.292614,0.158157,7.450242,1362.735509,0.879503,-0.088807,0.464109
1.639522,2.317457,0.194157,3.484036,0.038239,0.158431,2.253186,1366.170965,0.007182,0.046055,-0.273270,3.689882,1367.275518,1.732594,-0.190727,-0.117234,7.452278,1362.737915,1.560869,-0.439095,-0.356227
1.433387,4.944223,0.761343,3.280434,0.448802,-0.054783,2.253462,1366.170907,0.001150,0.559410,0.072511,3.690339,1367.277552,2.044323,-0.007545,0.034859,7.451788,1362.737197,1.830516,-0.184618,0.008467
1.558179,7.606025,1.693113,3.933448,0.194250,-0.203295,2.253266,1366.170818,0.419234,0.021341,0.012373,3.690851,1367.276382,2.345823,-0.288361,0.038778,7.450731,1362.737207,1.530937,0.163056,0.074649
1.694830,6.156653,0.825102,3.225794,0.002275,0.095152,2.253057,1366.170734,0.713328,-0.051211,0.298107,3.690380,1367.274831,2.200790,-0.087938,0.074893,7.451546,1362.736317,1.860271,0.054329,-0.100287
1.966422,6.440357,0.430658,3.288565,0.010001,0.188825,2.252814,1366.170810,0.494026,-0.084033,0.192759,3.690226,1367.276374,2.302152,-0.067918,0.209237,7.450946,1362.737525,1.644360,-0.208367,-0.066128
1.686339,6.085958,1.344445,3.282438,0.205549,0.127426,2.252973,1366.170640,0.047295,0.566260,-0.445384,3.689999,1367.275843,2.582700,-0.026146,-0.101862,7.451953,1362.736914,1.995283,-0.186232,-0.176104
1.961662,7.289740,1.824632,3.941130,0.038896,-0.254564,2.253565,1366.170727,0.105800,0.182133,-0.644501,3.690917,1367.276277,2.177364,0.023219,-0.016601,7.452915,1362.737458,1.557258,-0.025943,-0.346133
2.546498,5.190582,1.675121,3.647713,0.408352,-0.147637,2.252684,1366.170829,0.030829,0.463478,0.036359,3.690164,1367.275254,2.042595,-0.233576,-0.002467,7.452611,1362.737960,1.851107,0.117714,-0.273465
1.514953,7.961143,0.332040,3.903973,0.000575,-0.010170,2.253374,1366.170824,0.792886,-0.039506,-0.108769,3.690277,1367.275019,2.268117,0.009356,0.002767,7.451593,1362.736917,1.653186,-0.000771,-0.094949
1.612903,7.044305,1.807542,3.683997,0.010756,0.734803,2.253288,1366.171062,0.321234,0.136917,0.312286,3.690375,1367.275447,2.223868,-0.172938,-0.082786,7.452341,1362.737170,1.673537,-0.206812,0.170998
1.839802,3.355986,1.549618,3.648504,0.566720,0.716517,2.253004,1366.170862,0.044129,0.430503,0.524650,3.689955,1367.275382,2.429912,0.092948,0.248502,7.450547,1362.739148,1.474262,0.398657,-0.045059
2.071367,8.251476,1.801822,3.944101,0.012609,-0.203090,2.252776,1366.170676,0.940958,-0.062357,-0.737327,3.690667,1367.274977,2.574585,-0.205999,0.058812,7.451146,1362.737995,2.047902,-0.184253,-0.507716
1.711231,6.193127,1.965045,3.318582,0.016569,0.281902,2.252566,1366.170897,0.000586,-0.108008,0.884700,3.690388,1367.274577,2.846696,-0.315930,0.074951,7.451424,1362.735993,1.434961,0.095666,0.220434
2.157067,6.147666,0.934744,3.267422,0.001615,0.084457,2.253125,1366.170842,0.440214,0.067099,0.149690,3.690890,1367.275691,2.247808,-0.202465,-0.166435,7.450170,1362.737389,1.439023,0.073247,0.281467
1.975667,5.899354,1.055951,3.294734,0.325502,-0.087703,2.253585,1366.171031,0.046542,0.062737,0.733322,3.689949,1367.275411,1.760815,-0.246864,0.106200,7.451202,1362.737547,1.592192,0.202003,0.022353
1.621503,3.330508,0.675779,3.471994,0.063252,-0.444482,2.253055,1366.170852,0.692961,0.202608,0.803208,3.689849,1367.274617,2.267236,0.057037,0.229185,7.450244,1362.737853,1.837075,-0.012206,0.271745
2.798195,8.551235,1.537880,3.934415,0.138575,-0.130070,2.253076,1366.170972,0.773694,-0.061563,-0.375614,3.690415,1367.274792,2.316865,0.010145,-0.238896,7.451599,1362.736652,2.016335,-0.162506,-0.298678
2.202200,7.854078,1.569384,3.937594,0.312146,0.133042,2.253363,1366.170740,0.715853,0.198949,-0.022137,3.690130,1367.275031,2.140891,-0.035223,0.208207,7.451572,1362.736625,1.385245,-0.169767,-0.407293
1.970688,4.256874,1.216575,3.524363,0.005069,0.055195,2.253336,1366.170589,0.309737,0.248127,0.317119,3.690067,1367.275027,2.321318,0.157766,0.187866,7.449977,1362.735848,1.674331,-0.248734,0.098226
0.731189,7.718856,1.631987,3.955450,0.024524,0.136713,2.252772,1366.170966,0.625662,-0.083108,-0.049450,3.690247,1367.274894,2.443359,-0.029062,-0.061236,7.451219,1362.738827,1.379284,-0.085743,-0.271297
1.528972,7.781803,1.761334,3.920207,0.203465,-0.710837,2.252768,1366.170872,1.043924,-0.135110,-0.838148,3.690369,1367.276200,1.937585,-0.180507,-0.071381,7.451163,1362.737919,1.417419,-0.155648,0.060592
2.803318,3.030570,1.150292,3.427888,0.107110,-0.164010,2.253029,1366.170621,0.606865,-0.026776,0.436073,3.690477,1367.274967,1.787472,0.041593,0.392376,7.451454,1362.738303,1.361599,-0.081129,0.591466
1.393066,2.138060,-1.029752,3.093729,0.002809,0.574961,2.252875,1366.170766,0.038139,-0.083618,-0.186944,3.690376,1367.274849,2.629659,0.068893,0.187170,7.451865,1362.736869,1.559306,-0.172056,-0.099568
1.957881,6.024342,1.235857,3.285198,0.404774,-0.001019,2.253635,1366.170773,0.570797,0.237049,-0.485444,3.690309,1367.275301,2.505909,-0.201973,-0.306466,7.452505,1362.734967,1.263873,0.015298,-0.116979
1.770366,2.482328,-1.785774,2.418372,0.034505,0.240510,2.253978,1366.170911,0.000878,-0.248134,0.107472,3.691072,1367.275521,2.543792,-0.156140,-0.053338,7.452491,1362.738745,0.931870,0.128348,-0.246635
1.941815,7.105478,1.795250,3.963558,0.258343,0.302941,2.253940,1366.170937,0.172566,0.185101,-0.180045,3.690522,1367.275611,1.898951,-0.266695,0.127724,7.451416,1362.738020,1.779235,0.068354,-0.417096
1.871211,6.168900,0.543521,3.272364,0.244016,0.007064,2.252547,1366.170799,0.332107,-0.017908,0.182901,3.690347,1367.275326,2.055653,-0.092501,0.107792,7.451682,1362.738342,1.512276,-0.031503,-0.010285
1.829335,6.370621,0.900289,3.243951,0.095171,-0.350668,2.252732,1366.170756,0.988686,-0.006237,0.157548,3.690026,1367.274941,2.369834,-0.259782,0.066545,7.451964,1362.736409,1.617370,-0.191421,0.483152
2.075803,3.888052,1.484214,3.752325,0.474165,0.006217,2.252448,1366.170807,0.519252,-0.211173,-0.234914,3.690478,1367.275318,2.091479,-0.106026,-0.062123,7.451487,1362.737678,1.025992,-0.135759,-0.352799
1.086720,5.970070,1.351441,3.288855,0.601616,0.964082,2.252598,1366.170917,0.014482,0.600208,0.187788,3.690345,1367.275657,2.064927,0.083902,-0.012348,7.451216,1362.737428,1.681329,0.062663,-0.367788
2.077721,6.978418,1.052827,3.217220,0.259895,0.419776,2.253237,1366.170738,0.022221,0.064960,-0.080656,3.690262,1367.275849,2.312312,-0.005753,0.006476,7.452601,1362.737795,1.638329,0.048267,0.168938
1.900210,6.317576,0.384661,3.318541,0.155085,0.119217,2.253118,1366.170833,0.494367,0.206495,0.228387,3.690219,1367.275400,1.591102,0.080995,0.068933,7.451609,1362.737811,1.548016,0.191994,0.418960
2.213278,8.075814,0.529822,3.212728,0.000007,0.046935,2.253270,1366.170923,0.728907,0.087583,-0.150058,3.690391,1367.274176,2.500715,0.076248,-0.171189,7.450498,1362.737532,1.937169,-0.275935,0.365581
1.739679,7.731617,1.907628,3.958954,0.170440,0.154189,2.252393,1366.170978,1.059025,-0.063468,0.067210,3.690366,1367.274727,2.276144,-0.172194,-0.189501,7.451936,1362.737457,1.405329,-0.058276,-0.251293
2.440331,7.209148,1.542907,3.966618,0.291480,0.039601,2.252988,1366.170805,0.436699,0.290779,-0.172691,3.690603,1367.275606,2.387731,0.142420,-0.205003,7.451758,1362.738432,1.129046,0.199896,0.264215
1.305471,6.352364,1.894236,3.267837,0.304979,-0.063018,2.252851,1366.170718,0.394971,-0.085137,-0.189254,3.690089,1367.274665,2.374568,-0.144964,-0.030769,7.451360,1362.737178,1.912927,-0.022577,-0.247112
2.291748,4.622356,1.810357,3.762836,0.280052,0.251852,2.253720,1366.170719,0.435755,-0.051994,0.317146,3.690681,1367.275492,2.275427,-0.159125,0.296145,7.450850,1362.737429,1.688168,0.180758,0.346869
1.566662,6.149466,0.398052,3.222853,0.058441,0.169299,2.252966,1366.170728,0.158555,0.152515,0.413664,3.690472,1367.274902,2.104931,-0.087738,0.142668,7.451987,1362.738052,1.580224,0.116002,0.403169
2.555265,8.261061,1.631377,3.918072,0.513823,0.264530,2.253594,1366.170728,0.468589,0.246208,-0.388668,3.690218,1367.275532,2.119953,-0.023560,0.146319,7.451280,1362.737873,1.326151,-0.259427,-0.101609
2.788397,6.482248,1.134250,3.346432,0.002660,-0.221880,2.252552,1366.171069,0.000077,-0.038112,-0.197528,3.691023,1367.276629,1.909509,0.046892,-0.006410,7.450489,1362.737144,1.036853,-0.143499,0.346094
2.056650,4.466221,0.974862,3.555347,0.058549,0.187995,2.253362,1366.170853,0.842916,0.261698,-0.179092,3.690330,1367.275583,2.154175,0.042630,0.173616,7.452058,1362.737701,1.378263,-0.132014,-0.108983
1.674857,7.265754,1.946921,3.714603,0.162744,-0.106638,2.252552,1366.170776,0.714453,0.232708,-0.182514,3.690336,1367.275239,2.098882,-0.145409,-0.145453,7.452839,1362.737569,2.116722,0.120261,-0.156210
1.370824,3.648883,-0.840975,2.973235,0.200909,-0.065756,2.252920,1366.170839,0.506430,-0.110909,0.300874,3.689611,1367.274763,1.700059,0.001786,-0.026388,7.451267,1362.737055,1.376270,-0.101465,0.552696
2.186384,7.122231,1.880656,3.910908,0.111732,-0.059533,2.254154,1366.170918,0.656742,0.103532,-0.195474,3.690137,1367.274689,2.358347,-0.184328,0.113018,7.452033,1362.736813,1.245630,0.060584,-0.150165
1.553351,6.343940,1.390177,3.298345,0.345428,-0.174561,2.253000,1366.170872,0.667250,-0.090196,0.354429,3.689721,1367.275506,2.232566,0.034890,0.532560,7.451734,1362.736738,1.175443,0.255212,0.136231
1.736407,5.891983,0.814103,3.288003,0.006412,-0.133726,2.252546,1366.171091,0.820304,-0.234215,0.063776,3.690102,1367.275104,1.851163,0.056729,-0.018840,7.452166,1362.737170,1.161505,-0.155926,-0.146087
2.538505,3.167633,1.465151,3.829321,0.007341,0.054848,2.253095,1366.171048,0.006757,0.057119,0.670681,3.690518,1367.275363,2.054256,0.064838,0.150869,7.451308,1362.737309,1.288905,0.204842,-0.001605
2.363088,8.765624,1.742614,3.940641,0.000234,0.161022,2.252974,1366.171019,0.679116,0.156814,-0.596156,3.690579,1367.274415,2.006713,0.123952,-0.260744,7.451828,1362.737552,1.288282,-0.001521,-0.610488
2.156326,4.629907,1.135046,3.235872,0.816032,-0.244393,2.252947,1366.170794,0.514844,0.484746,0.048123,3.690289,1367.273911,2.230851,-0.126159,0.335438,7.450133,1362.736657,1.291181,-0.074110,0.059189
1.703814,6.260115,1.381280,3.222304,0.000187,0.057384,2.252879,1366.170744,0.777433,0.106248,-0.254263,3.690058,1367.275002,2.278009,-0.099696,0.251044,7.452595,1362.737711,1.926116,-0.151603,-0.163826
1.425165,6.658755,1.613822,3.683014,0.554744,-0.038188,2.252846,1366.170705,0.051467,0.191318,0.394692,3.690337,1367.275815,1.858137,-0.022498,0.098958,7.450633,1362.737979,2.063737,0.243049,0.495417
2.398804,7.373593,1.444263,3.692381,0.000056,-0.182557,2.253252,1366.170982,0.239745,0.147686,0.482763,3.690376,1367.276868,1.835034,-0.145853,0.305204,7.451288,1362.737347,1.795199,0.383233,-0.109972
2.042757,4.216220,1.953941,3.884089,0.345134,0.178130,2.253570,1366.170729,0.011751,-0.227551,0.009777,3.689885,1367.275595,2.066554,0.032708,0.095569,7.452984,1362.736465,1.686975,0.091316,0.105316
1.442314,6.313955,0.656259,3.298604,0.001484,-0.123297,2.253650,1366.170588,0.609113,-0.063708,0.080060,3.690451,1367.275585,2.473624,0.030700,0.042012,7.450461,1362.737269,1.737983,0.100556,-0.013461
1.691743,2.869924,0.402258,3.145606,0.015503,0.294666,2.252900,1366.170824,0.707765,-0.015741,0.712167,3.690275,1367.275650,2.180546,-0.162695,0.119989,7.453044,1362.736550,1.395924,-0.200717,0.145039
2.960262,3.439321,-0.086322,3.618993,0.189964,0.100658,2.253357,1366.170865,0.034931,0.222840,0.120667,3.690195,1367.275620,2.525653,-0.082232,0.052457,7.451501,1362.736888,1.354740,0.041981,-0.030585
1.191849,5.696480,1.992758,3.349651,0.074425,-0.229497,2.252692,1366.170617,0.007287,0.918407,-0.345803,3.690119,1367.276100,2.643109,-0.143932,-0.080731,7.451922,1362.736726,1.751260,-0.172783,-0.202480
1.812674,6.406431,0.436185,3.315601,0.002511,-0.155963,2.253214,1366.170830,0.482612,-0.008476,0.804042,3.690318,1367.275203,2.516314,-0.079667,0.119295,7.451282,1362.735562,1.815332,0.085056,0.470074
2.117775,2.991426,0.218893,3.426466,0.051797,0.160351,2.253143,1366.170642,0.412035,0.123738,0.627024,3.689907,1367.274704,2.127532,-0.196407,0.055086,7.451908,1362.736918,1.155463,-0.018996,0.172933
2.598143,6.730967,1.378080,3.665713,0.209762,-0.013677,2.253597,1366.170763,0.179112,0.167164,-0.096929,3.689757,1367.274676,2.185549,-0.052879,0.356241,7.451213,1362.736821,1.286780,0.073510,0.220647
2.413422,3.725266,-0.052009,2.955081,0.162525,0.130673,2.253243,1366.170910,0.131509,0.135872,-0.034133,3.690570,1367.273692,2.434847,-0.123571,-0.013058,7.452219,1362.737243,1.636771,0.104129,0.098675
2.013382,4.241568,1.211432,3.762626,0.185167,0.205087,2.253214,1366.170871,0.002254,0.191057,0.064539,3.690093,1367.274539,1.745409,0.079746,0.214738,7.452537,1362.738392,1.361362,0.062280,0.148960
1.710403,2.869152,-0.939985,2.396639,0.000702,0.268265,2.253776,1366.170797,0.320798,-0.163459,0.843790,3.690028,1367.274220,1.906409,0.147957,-0.020893,7.452054,1362.736300,1.629098,0.069845,-0.324270
1.819188,6.827195,1.421727,3.662570,0.026995,-0.049903,2.253212,1366.170756,1.076409,0.030871,-0.789071,3.689949,1367.275830,2.607582,-0.188317,0.278370,7.450403,1362.736523,1.650006,-0.109505,-0.104079
2.046134,4.261548,1.965412,3.890074,0.354874,0.177989,2.253587,1366.170725,0.000546,-0.225311,0.022798,3.689885,1367.275607,2.071420,0.032230,0.102663,7.452996,1362.736468,1.699807,0.098735,0.112705
2.389492,5.884858,1.375119,3.307019,0.012562,0.106433,2.253460,1366.170839,0.004426,0.147736,-0.014227,3.690532,1367.275924,1.849240,0.133366,0.337149,7.450978,1362.736082,1.330364,0.068504,0.155269
2.009365,5.890142,0.469024,3.291794,0.001313,-0.027764,2.252950,1366.170797,0.147968,0.325459,0.111693,3.690538,1367.274103,2.154168,0.120407,-0.078587,7.451382,1362.736160,1.938633,0.081301,-0.070521
2.443276,3.514050,1.358072,3.762045,0.107293,0.096581,2.253113,1366.171025,0.038821,0.014652,0.523120,3.690504,1367.275298,2.130811,0.049110,0.126454,7.451548,1362.737255,1.301143,0.136048,-0.104436
2.096469,2.597584,0.235367,3.747048,0.000393,0.095509,2.252833,1366.170966,0.517494,0.222891,0.075921,3.690815,1367.276031,2.436702,-0.144602,0.210535,7.451986,1362.737859,1.133775,-0.175723,-0.066621
2.406646,6.115436,1.860052,3.677228,0.153164,0.291865,2.253292,1366.170948,0.011311,0.117827,-0.005037,3.689868,1367.274865,1.768469,-0.054023,-0.027289,7.451584,1362.738121,1.397270,-0.057912,-0.324455
2.061318,4.634705,1.601249,3.476808,0.043955,-0.013726,2.253148,1366.170802,0.834122,-0.163413,-0.253925,3.690551,1367.274508,2.009637,-0.118971,-0.226330,7.451905,1362.736130,1.640569,-0.448707,0.080749
2.069129,6.040442,1.326526,3.268603,0.250999,0.053123,2.252989,1366.170731,0.364716,0.021355,0.074222,3.690769,1367.275351,2.227499,-0.007526,0.397036,7.450802,1362.737965,1.697408,0.233142,-0.140421
2.068546,3.541046,1.321646,3.518426,0.001676,0.008128,2.252930,1366.170711,0.330287,0.212777,0.603805,3.690217,1367.274907,2.556724,0.153533,0.203867,7.452983,1362.738509,1.772048,-0.154751,0.029808
2.663460,8.559759,1.961978,3.955185,0.378808,0.391825,2.253031,1366.170919,0.879527,-0.202178,-0.271297,3.690505,1367.274127,1.913988,0.095415,-0.219359,7.451172,1362.737130,1.048044,-0.332401,-0.307160
1.624838,7.575835,1.699396,3.927873,0.002606,-0.103323,2.253333,1366.170846,0.641292,0.188245,-0.132227,3.690514,1367.275461,2.097329,-0.137218,0.047418,7.452080,1362.738486,1.867844,-0.060744,-0.281216
1.878257,2.545460,1.717454,3.800243,0.534791,0.342046,2.253391,1366.170786,0.820583,0.149734,0.644764,3.690336,1367.274842,2.303275,-0.316014,0.242348,7.451201,1362.738446,1.423543,-0.145690,0.600348
0.894457,4.348888,1.144297,3.560074,0.001829,0.215456,2.253349,1366.170899,0.353981,0.110483,0.692323,3.690333,1367.274508,2.123837,-0.113078,0.153313,7.451909,1362.737280,1.853618,-0.103804,0.032517
1.907970,3.474114,1.241515,3.399239,0.001759,0.281777,2.252951,1366.170633,0.168944,-0.200937,0.036013,3.690123,1367.275305,2.376964,-0.191458,-0.050534,7.451176,1362.736145,1.559813,-0.011688,-0.227364
1.711231,6.193127,1.965045,3.318582,0.016569,0.281902,2.252566,1366.170897,0.000586,-0.108008,0.884700,3.690388,1367.274577,2.846696,-0.315930,0.074951,7.451424,1362.735993,1.434961,0.095666,0.220434
1.954815,2.317264,-0.780893,1.954252,0.011240,0.477024,2.253637,1366.170673,0.016528,-0.298764,0.840718,3.690039,1367.274143,1.903966,0.111247,0.018547,7.452146,1362.736082,1.642001,-0.120155,0.012433
